#{"t_start": 1770573625.21714, "env_id": "None"}
r,l,t
-33.96031,4,281.184426
-10.80617,1,281.184431
-12.118666,1,281.194125
-7.6549015,1,281.194136
-9.413259,1,281.194143
-31.576574,3,281.194149
-9.236378,1,281.203316
-9.078321,1,281.203326
-11.121253,1,281.203332
-7.043677,1,281.213194
-9.299352,1,281.213207
-7.962677,1,281.221561
-9.476676,1,281.221572
-8.478308,1,281.22941
-8.230849,1,281.229426
-12.205054,1,281.237518
-76.5539,6,281.245793
-25.404785,2,281.245804
-8.911621,1,281.254586
-8.505959,1,281.254598
-7.1712666,1,281.263124
-39.207954,4,281.27192
-29.274765,2,281.271931
-7.4016323,1,281.271937
-8.001695,1,281.281395
-115.17697,9,281.281405
-6.936136,1,281.28141
-8.455569,1,281.291043
-7.1739135,1,281.291052
-13.795965,1,281.291057
-7.9260054,1,281.301039
-7.4225035,1,281.30105
-13.2897215,1,281.310094
-8.490428,1,281.310103
-6.7049823,1,281.318793
-6.832907,1,281.318801
-17.545938,1,281.327765
-77.758965,6,281.327779
-9.015274,1,281.327786
-13.491194,1,281.338021
-14.184738,1,281.338038
-8.120571,1,281.338045
-8.105549,1,281.346883
-14.351217,1,281.346896
-17.741482,2,281.355942
-12.268462,1,281.355955
-6.966326,1,281.355961
-7.946329,1,281.364796
-10.334704,1,281.364809
-91.264,8,281.364816
-7.0757194,1,281.374002
-12.586488,1,281.374011
-8.265019,1,281.383344
-37.886513,3,281.383353
-7.6950326,1,281.392645
-8.305589,1,281.392658
-7.8511744,1,281.401337
-12.600558,1,281.401346
-8.821106,1,281.409304
-8.497249,1,281.418323
-7.90569,1,281.427045
-76.44986,6,281.427057
-9.829785,1,281.436026
-8.129397,1,281.436036
-7.9961567,1,281.445083
-11.989599,1,281.454719
-49.420273,6,281.454732
-90.61053,10,281.454738
-8.669205,1,281.464747
-8.069696,1,281.46476
-7.740633,1,281.473908
-20.72042,2,281.473917
-15.723803,2,281.482872
-45.708508,5,281.482881
-20.22911,2,281.491926
-9.010709,1,281.491935
-12.813677,1,281.49194
-24.442888,3,281.500834
-12.564762,1,281.500848
-9.009514,1,281.500856
-7.7045703,1,281.509995
-7.8857293,1,281.510007
-11.456493,1,281.519831
-12.89275,1,281.519841
-15.587362,2,281.519848
-7.8016405,1,281.529334
-14.792451,1,281.529347
-10.429351,1,281.529353
-10.123453,1,281.538931
-8.504333,1,281.538943
-6.9055357,1,281.547809
-11.604851,1,281.547823
-8.563833,1,281.556472
-8.963351,1,281.556485
-31.69917,3,281.556491
-10.765612,1,281.564418
-9.017631,1,281.564432
-9.414446,1,281.573023
-7.053959,1,281.573033
-8.474854,1,281.581883
-27.507444,3,281.581893
-7.383079,1,281.590558
-14.443271,1,281.598621
-41.363888,4,281.607275
-35.346565,3,281.607285
-186.6132,13,281.607292
-7.7122316,1,281.616524
-25.94131,2,281.616534
-7.5891175,1,281.61654
-15.964181,1,281.616545
-10.175613,1,281.625622
-7.453356,1,281.625635
-7.8050933,1,281.633896
-33.211372,3,281.647851
-43.23852,4,281.647862
-8.283578,1,281.656451
-8.457664,1,281.656465
-50.986626,5,281.656472
-8.588536,1,281.665221
-9.750042,1,281.665234
-8.265812,1,281.665241
-13.023301,1,281.674081
-11.513187,1,281.674094
-7.0089135,1,281.683254
-9.894926,1,281.690993
-38.858116,4,281.699959
-7.7585325,1,281.699969
-8.237597,1,281.709384
-9.230369,1,281.709395
-9.8130865,1,281.718347
-60.586956,5,281.718356
-12.692577,1,281.727693
-8.455731,1,281.727701
-10.262935,1,281.737184
-128.58186,12,281.737193
-9.722354,1,281.746686
-8.475109,1,281.755623
-24.080755,3,281.755635
-96.05343,7,281.766262
-64.35507,6,281.778
-48.071323,5,281.787445
-9.688514,1,281.787454
-28.168789,3,281.78746
-8.227283,1,281.795611
-18.207693,1,281.795625
-9.998026,1,281.80361
-8.811592,1,281.803623
-84.93544,8,281.812024
-13.573106,1,281.812037
-19.196152,1,281.820312
-9.8653145,1,281.820322
-8.07626,1,281.82923
-12.65165,1,281.829239
-12.680963,1,281.837131
-8.584697,1,281.845581
-51.14762,5,281.84559
-91.2474,8,281.855255
-8.985041,1,281.855266
-7.997366,1,281.855272
-8.393999,1,281.863927
-13.604355,1,281.863938
-8.030911,1,281.863945
-45.37861,5,281.873519
-9.811516,1,281.873529
-9.615348,1,281.873535
-18.278728,1,281.87354
-11.384975,1,281.883486
-14.760187,1,281.883497
-13.871116,1,281.883504
-11.494295,1,281.883512
-9.291936,1,281.89296
-9.059087,1,281.892971
-7.8280745,1,281.892977
-9.32257,1,281.902724
-10.830803,1,281.902736
-11.623654,1,281.902743
-8.337322,1,281.91162
-8.634862,1,281.911631
-17.633526,1,281.911636
-14.95762,1,281.920907
-9.719939,1,281.92092
-8.057911,1,281.929902
-15.567197,2,281.929912
-8.691092,1,281.938565
-8.183694,1,281.938575
-60.684803,6,281.938581
-16.968674,1,281.947384
-7.9295406,1,281.947394
-20.191483,2,281.956324
-14.225496,1,281.956333
-24.124723,3,281.972132
-60.69001,7,281.972144
-7.7480507,1,281.981282
-8.792612,1,281.981293
-7.8887677,1,281.989886
-45.05871,5,281.989898
-14.227934,2,281.998797
-11.521692,1,281.998808
-7.807925,1,282.007736
-10.690919,1,282.007751
-37.89587,3,282.016493
-7.8091726,1,282.016503
-15.250616,1,282.016509
-10.67976,1,282.026998
-18.865232,1,282.027007
-7.9899793,1,282.027013
-8.503596,1,282.035644
-8.220117,1,282.035653
-14.267848,1,282.045677
-151.9095,12,282.045686
-8.426995,1,282.045691
-16.485186,2,282.045696
-7.6974416,1,282.054081
-10.249316,1,282.054095
-8.279334,1,282.062635
-36.726383,3,282.071971
-8.463567,1,282.071981
-30.404287,3,282.071987
-8.477129,1,282.081394
-8.085642,1,282.081406
-10.229824,1,282.081413
-7.2903247,1,282.090395
-11.300225,1,282.090407
-14.225576,1,282.090412
-7.7569103,1,282.100627
-16.94722,1,282.100641
-8.951553,1,282.100647
-54.574623,5,282.100652
-8.8702755,1,282.110015
-8.601822,1,282.110025
-8.336075,1,282.119425
-17.792543,1,282.119437
-8.545541,1,282.127967
-7.9129705,1,282.127979
-8.951048,1,282.136957
-37.153664,4,282.136966
-9.010705,1,282.136972
-8.895902,1,282.146203
-8.939198,1,282.146219
-7.0170994,1,282.146225
-40.735176,5,282.146231
-7.5949206,1,282.154489
-21.951025,1,282.154501
-7.64883,1,282.154507
-7.981824,1,282.163831
-8.283211,1,282.163845
-11.994606,1,282.163852
-8.627023,1,282.172991
-7.731724,1,282.173004
-7.9695463,1,282.17301
-9.491269,1,282.182254
-11.647978,1,282.182265
-12.195299,1,282.182271
-8.589305,1,282.191389
-13.440059,1,282.191402
-9.579051,1,282.200304
-7.5738997,1,282.200316
-61.63774,6,282.200322
-7.2431984,1,282.209544
-9.152316,1,282.209554
-7.9370112,1,282.218785
-8.56626,1,282.218796
-8.206417,1,282.227806
-7.5353227,1,282.227819
-8.761639,1,282.236015
-12.238232,1,282.236026
-7.2245736,1,282.244453
-57.95286,5,282.244464
-79.98425,8,282.253092
-25.3865,2,282.253105
-8.230684,1,282.253111
-11.274023,1,282.262458
-12.192409,1,282.26247
-7.783562,1,282.262476
-12.662072,1,282.272251
-16.767445,1,282.272263
-9.35151,1,282.272268
-12.338851,1,282.281712
-8.665657,1,282.281724
-8.416564,1,282.290181
-7.2041693,1,282.290192
-13.609109,1,282.298758
-59.208775,6,282.298768
-7.9235125,1,282.298773
-15.629454,1,282.30766
-29.205666,4,282.307671
-8.636105,1,282.307676
-10.7745905,1,282.307681
-9.974312,1,282.316787
-13.663992,1,282.316795
-9.247512,1,282.325283
-17.500162,1,282.335013
-19.109526,2,282.335023
-15.406234,1,282.343397
-8.663999,1,282.352203
-23.945658,3,282.361031
-7.698864,1,282.361046
-62.07334,6,282.361053
-8.815415,1,282.369982
-17.328884,1,282.369991
-8.006523,1,282.369997
-7.9227366,1,282.379778
-94.17087,8,282.37979
-7.4598246,1,282.379797
-7.880826,1,282.379803
-9.9138565,1,282.388636
-12.771329,1,282.388647
-23.173328,2,282.397833
-11.841437,1,282.397845
-8.919284,1,282.397851
-15.274859,1,282.406752
-7.824743,1,282.406762
-8.010909,1,282.406769
-13.0418825,1,282.415658
-14.683412,1,282.415665
-9.032358,1,282.41567
-7.4982758,1,282.425419
-38.370777,5,282.425432
-14.160555,1,282.425438
-7.6686397,1,282.425444
-9.00084,1,282.43468
-7.9541297,1,282.434691
-8.361605,1,282.434698
-13.004714,1,282.443158
-7.6026044,1,282.44317
-10.8468685,1,282.443176
-7.7438416,1,282.452289
-9.867525,1,282.4523
-8.726066,1,282.460326
-25.92651,3,282.468679
-14.387078,1,282.478197
-7.724821,1,282.487662
-65.22706,7,282.487674
-29.96785,4,282.497311
-12.183758,1,282.497322
-14.667319,1,282.505544
-59.87041,7,282.514667
-13.381156,1,282.522903
-14.076206,1,282.531189
-6.755971,1,282.540105
-46.433567,5,282.540118
-56.601135,6,282.540125
-38.569103,4,282.540131
-7.7988563,1,282.549213
-13.324211,1,282.549222
-9.915578,1,282.558675
-22.146622,3,282.56773
-22.42999,3,282.57709
-7.6336017,1,282.577099
-56.0992,5,282.585715
-14.371422,1,282.585726
-21.687836,1,282.593892
-34.137264,4,282.605234
-26.13204,3,282.605245
-11.320893,1,282.614047
-8.413587,1,282.61406
-7.8337455,1,282.623332
-44.26747,4,282.623344
-11.783111,1,282.623351
-94.57843,9,282.633207
-9.491657,1,282.633216
-11.312264,1,282.633222
-13.107481,1,282.633228
-8.847399,1,282.642035
-12.598618,1,282.642047
-7.705848,1,282.642053
-8.32658,1,282.650355
-13.678344,1,282.658828
-8.404255,1,282.667202
-7.676391,1,282.676231
-58.385796,5,282.684508
-60.492676,6,282.684522
-55.437557,6,282.692663
-20.630936,2,282.701247
-13.315984,1,282.701261
-30.769306,3,282.701268
-7.5560427,1,282.709831
-9.243653,1,282.709841
-9.048902,1,282.719126
-24.46622,2,282.73196
-29.02448,3,282.731972
-7.401434,1,282.740654
-78.85618,8,282.74896
-10.745706,1,282.748971
-7.863807,1,282.757028
-9.738198,1,282.757039
-8.850263,1,282.765977
-14.188673,1,282.765992
-74.97343,8,282.765999
-10.177992,1,282.775353
-68.83526,5,282.775365
-8.124892,1,282.775371
-14.304115,2,282.784936
-8.288999,1,282.784949
-16.184301,1,282.784955
-12.878685,1,282.793826
-8.404339,1,282.793836
-12.060049,1,282.793843
-7.3679314,1,282.803717
-7.154185,1,282.803731
-11.171311,1,282.812945
-50.178,4,282.812954
-9.252104,1,282.81296
-7.1510096,1,282.821889
-9.237507,1,282.821903
-24.71597,2,282.831088
-8.30057,1,282.831098
-7.3888793,1,282.831105
-8.891469,1,282.840317
-13.945007,1,282.840333
-13.86116,1,282.840343
-7.4609704,1,282.849371
-10.294919,1,282.849382
-11.896717,1,282.849389
-12.934612,1,282.858793
-9.2466545,1,282.858807
-86.423386,7,282.858813
-10.658622,1,282.867708
-18.307697,2,282.86772
-9.595024,1,282.877028
-8.441287,1,282.877038
-8.203729,1,282.887201
-22.251554,3,282.887213
-7.1620617,1,282.887219
-12.729361,1,282.896816
-7.7888765,1,282.896832
-14.0573845,1,282.896839
-8.713751,1,282.906011
-7.5464916,1,282.906022
-10.462308,1,282.906028
-9.577747,1,282.914721
-65.58209,6,282.914733
-13.080942,1,282.914739
-19.92965,1,282.923664
-9.101336,1,282.923675
-7.677638,1,282.923681
-9.170398,1,282.932331
-12.338716,1,282.93234
-7.783528,1,282.932346
-17.122007,1,282.941801
-8.690251,1,282.941817
-12.777205,1,282.941824
-7.322405,1,282.950257
-13.044796,1,282.950265
-71.28641,6,282.959089
-8.320541,1,282.959102
-10.330912,1,282.959108
-7.63501,1,282.968225
-8.381108,1,282.968234
-12.476224,1,282.96824
-11.717477,1,282.977218
-23.38532,2,282.986648
-27.513369,3,282.999126
-15.059244,2,282.999139
-28.880459,4,282.999146
-9.905661,1,283.00879
-8.597684,1,283.008803
-8.344864,1,283.008811
-7.7852,1,283.017435
-8.97751,1,283.017447
-15.24451,2,283.02894
-29.970915,3,283.03799
-13.431126,1,283.037999
-8.111648,1,283.046489
-54.95252,6,283.054209
-168.88918,14,283.054224
-11.411304,1,283.062413
-17.962782,2,283.070719
-15.847564,1,283.070733
-28.824244,3,283.07074
-8.847517,1,283.079562
-8.415453,1,283.087848
-28.057724,3,283.097857
-43.75279,3,283.097869
-8.083483,1,283.097875
-7.9402375,1,283.107478
-9.608602,1,283.10749
-93.643745,8,283.107496
-21.363527,2,283.117285
-14.365204,1,283.117302
-13.64732,1,283.126057
-8.249999,1,283.134898
-46.46451,4,283.143665
-44.540638,5,283.153145
-14.357483,1,283.15316
-12.546989,1,283.16208
-19.589205,1,283.162092
-60.931908,5,283.162099
-11.9220295,1,283.170237
-9.523323,1,283.17025
-7.820056,1,283.170257
-7.526918,1,283.179426
-7.792935,1,283.179436
-13.159938,1,283.179442
-9.7326565,1,283.189205
-44.653065,6,283.189214
-7.834406,1,283.189219
-8.31045,1,283.189225
-10.0057955,1,283.198886
-15.085084,1,283.198897
-7.9561954,1,283.198903
-7.4433875,1,283.208148
-8.680597,1,283.208159
-7.8317604,1,283.217152
-11.85769,1,283.225351
-11.860357,1,283.23441
-49.722824,5,283.24307
-78.31304,7,283.252071
-17.635029,1,283.252081
-12.739136,1,283.260908
-13.719389,1,283.260918
-24.335861,3,283.260923
-7.484095,1,283.270355
-11.01207,1,283.270367
-64.313034,7,283.270374
-13.004578,1,283.27038
-9.099037,1,283.279099
-6.953929,1,283.279108
-11.995356,1,283.287579
-23.695412,3,283.29658
-7.288492,1,283.296591
-7.747409,1,283.305598
-24.179012,3,283.30561
-9.469645,1,283.31439
-8.510658,1,283.314403
-24.713865,1,283.32282
-8.183925,1,283.331561
-44.386864,4,283.331571
-7.301533,1,283.340802
-11.482481,1,283.340814
-93.806046,9,283.350092
-15.665273,1,283.350108
-8.489901,1,283.350115
-8.237838,1,283.359771
-44.846325,5,283.359782
-12.930868,1,283.359788
-12.161515,1,283.359793
-8.738997,1,283.370563
-11.561002,1,283.370576
-8.587426,1,283.370582
-8.978916,1,283.370587
-7.8837304,1,283.380031
-8.806909,1,283.380042
-8.175751,1,283.380048
-13.705767,1,283.380053
-8.515701,1,283.388652
-13.853287,1,283.388666
-12.129002,1,283.388673
-7.542845,1,283.397867
-7.190157,1,283.397878
-10.799184,1,283.397884
-20.299465,1,283.407203
-8.180016,1,283.407218
-13.571854,1,283.407225
-11.184446,1,283.417079
-7.8308396,1,283.417093
-8.1229515,1,283.4171
-11.19594,1,283.426955
-7.182113,1,283.426965
-8.140944,1,283.42697
-69.28012,5,283.426975
-8.721781,1,283.437175
-10.483817,1,283.437183
-7.374511,1,283.437188
-8.555842,1,283.437193
-13.539033,1,283.446091
-8.229449,1,283.446102
-7.952097,1,283.446108
-29.174065,2,283.454533
-15.6233425,1,283.454543
-15.1553955,1,283.454549
-7.7123933,1,283.46374
-11.529192,1,283.463758
-7.5231028,1,283.472608
-8.498624,1,283.47262
-8.068531,1,283.482071
-13.881215,1,283.48208
-50.054443,4,283.491235
-52.50816,5,283.491246
-16.24209,1,283.500659
-8.041199,1,283.500671
-7.6915164,1,283.510617
-8.705135,1,283.51063
-23.364883,3,283.510637
-33.24834,3,283.510643
-15.772015,1,283.520441
-8.048712,1,283.520458
-9.684959,1,283.520466
-7.381087,1,283.520473
-8.718787,1,283.529684
-16.544611,1,283.529697
-22.64066,3,283.541871
-9.882972,1,283.550892
-41.404613,4,283.550904
-27.79453,3,283.55091
-9.4383745,1,283.560038
-9.330589,1,283.560047
-8.476069,1,283.568742
-12.249385,1,283.576745
-12.632778,1,283.584783
-7.5796223,1,283.592609
-75.96557,8,283.592621
-8.274115,1,283.601196
-12.672963,1,283.601205
-69.42976,6,283.601211
-12.257482,1,283.610148
-28.77007,2,283.619373
-7.528145,1,283.619382
-14.592927,1,283.628444
-8.228391,1,283.628457
-39.684025,4,283.638239
-7.670105,1,283.63825
-13.126057,1,283.638256
-93.0128,9,283.638261
-8.506567,1,283.647919
-11.612993,1,283.647929
-9.02926,1,283.656411
-12.993511,1,283.664777
-26.361383,3,283.664786
-65.538315,4,283.672664
-11.077063,1,283.672674
-9.663652,1,283.67268
-20.365873,1,283.681442
-13.749593,1,283.681453
-7.5282,1,283.690428
-58.816864,5,283.690442
-8.07374,1,283.690449
-7.5515356,1,283.699668
-15.19934,1,283.699679
-28.000467,3,283.699685
-8.295464,1,283.708804
-14.767506,1,283.708813
-13.931767,1,283.708819
-10.968327,1,283.719233
-10.895435,1,283.719244
-9.113812,1,283.71925
-10.518888,1,283.729315
-12.858678,1,283.729324
-11.906415,1,283.737907
-11.47831,1,283.737917
-62.81789,6,283.746996
-12.779485,1,283.747006
-25.464804,3,283.747012
-16.331339,1,283.75593
-13.105892,1,283.755945
-10.613234,1,283.763768
-26.420282,3,283.775043
-8.570753,1,283.784396
-26.007633,3,283.784409
-59.63545,6,283.792487
-8.915858,1,283.792499
-81.686066,8,283.800655
-36.54326,3,283.808828
-14.928601,1,283.817064
-38.820137,4,283.825585
-12.571258,1,283.834082
-10.675692,1,283.842964
-27.642977,3,283.842976
-11.61361,1,283.851846
-70.68987,6,283.851855
-86.646614,7,283.85186
-9.50935,1,283.860897
-8.891191,1,283.860906
-24.289995,2,283.872742
-33.922333,4,283.880759
-18.998001,1,283.889503
-26.002537,3,283.897766
-8.42829,1,283.906448
-36.67034,2,283.906458
-75.19823,7,283.915487
-12.405595,1,283.915498
-10.211413,1,283.915506
-8.017597,1,283.924622
-8.650487,1,283.924634
-12.810934,1,283.924641
-7.791012,1,283.933469
-8.308279,1,283.93348
-10.959431,1,283.94248
-9.3556,1,283.942493
-143.5187,13,283.95097
-8.4480715,1,283.950981
-7.737569,1,283.950987
-9.123336,1,283.960599
-7.6217184,1,283.96061
-10.532538,1,283.960617
-7.9315143,1,283.969836
-14.432731,1,283.969847
-8.219284,1,283.969853
-7.6670423,1,283.979584
-12.958809,1,283.979595
-9.003459,1,283.9796
-13.3305645,1,283.988699
-8.08404,1,283.988712
-62.478592,7,283.988719
-12.426021,1,283.99756
-10.047399,1,283.997573
-8.078103,1,283.997579
-25.348055,3,284.006556
-7.4980803,1,284.006567
-7.96218,1,284.006574
-7.956361,1,284.015023
-7.934363,1,284.015034
-12.907272,1,284.01504
-29.46465,3,284.023417
-7.682468,1,284.023429
-7.734115,1,284.023435
-8.571517,1,284.031407
-12.429639,1,284.031418
-23.665838,3,284.043653
-7.8956347,1,284.052984
-11.51734,1,284.061805
-59.667683,5,284.07043
-16.681723,1,284.070443
-8.293764,1,284.079562
-69.28194,6,284.079573
-103.5403,10,284.092164
-33.0829,3,284.092176
-7.226092,1,284.100885
-15.34612,2,284.109096
-42.133495,5,284.117437
-8.743353,1,284.11745
-15.416438,1,284.127172
-36.86409,3,284.1272
-13.460875,1,284.136784
-7.8534994,1,284.136795
-66.35174,8,284.145971
-8.374656,1,284.145983
-8.382146,1,284.154467
-14.502177,1,284.163002
-38.969826,5,284.163012
-23.316442,3,284.171843
-34.920727,4,284.171857
-14.678841,2,284.180965
-11.875136,1,284.180978
-10.93592,1,284.180985
-12.2278595,1,284.190609
-11.07391,1,284.190622
-11.642319,1,284.190628
-32.900326,3,284.190634
-8.511999,1,284.199571
-8.221716,1,284.199584
-7.504471,1,284.208375
-13.408591,1,284.208389
-8.060824,1,284.217355
-12.343502,1,284.217368
-23.898891,3,284.217374
-15.962204,1,284.226569
-8.706738,1,284.226582
-10.559011,1,284.226588
-46.181828,4,284.226593
-12.2447605,1,284.237262
-11.565403,1,284.237274
-9.146017,1,284.237281
-8.656661,1,284.237286
-13.320506,1,284.24636
-7.1580086,1,284.246371
-21.962141,1,284.246377
-13.081651,1,284.246382
-7.780044,1,284.255067
-12.158757,1,284.255078
-15.578553,1,284.255085
-8.806076,1,284.263354
-14.146297,1,284.263367
-7.8150544,1,284.263373
-26.276114,3,284.273291
-11.345385,1,284.273303
-11.838472,1,284.273309
-8.533153,1,284.273314
-7.586474,1,284.281498
-8.176309,1,284.281511
-8.47301,1,284.281517
-12.497417,1,284.291066
-8.186128,1,284.291078
-9.279997,1,284.298946
-18.931871,2,284.307831
-52.888725,4,284.307842
-15.068741,1,284.315887
-20.056452,2,284.323508
-10.979443,1,284.332007
